,feature,class_label
1307,"[-2.1834917e+02  1.8159996e+02 -7.0305511e+01  6.3343433e+01
 -2.0922151e+00  3.2467310e+00  6.2758360e+00  1.5414243e+00
  7.9061804e+00 -6.5357690e+00  9.1443253e-01  6.3917227e+00
 -2.0633011e+00 -2.3469493e+00  2.3890889e+00  1.0149820e+00
  1.9697180e+00  2.1382668e+00 -7.1041471e-01  3.5881773e-01
  5.8727854e-01  2.2786106e-01  2.7593553e+00 -5.2852907e+00
 -3.9491408e+00 -1.4713728e+00 -5.0547810e+00 -1.3282232e+00
 -3.7397058e+00 -4.0660262e+00  7.1451741e-01  2.2926030e-01
  3.6926952e-01  1.2166374e+00 -8.0826533e-01  1.6770167e+00
  1.7438962e+00 -3.7089187e-01  1.5679715e+00 -1.3132205e+00
 -2.3750961e+00  7.0644093e-01 -5.4217488e-01 -1.2017336e-01
  1.4250052e-01 -1.8591572e+00  2.0259519e+00  2.2385697e+00
 -2.4748419e-01  2.4085920e+00  1.1341177e+00  3.7858501e-01
  2.1665146e+00 -1.0351218e-01 -1.0040814e+00 -1.5012237e+00
 -2.9043460e+00 -1.1000876e+00 -2.0514395e+00 -3.4200392e+00
 -1.6431495e+00 -2.5846992e+00 -1.8561332e+00 -2.6640260e-01
 -1.6095775e+00 -9.7452420e-01 -3.6973950e-01 -9.1990101e-01
 -6.2160540e-02 -8.5424304e-01 -1.9354925e+00 -1.1279023e+00
 -1.6267391e+00 -9.7252423e-01 -4.9968085e-01 -2.1757836e+00
 -6.7698950e-01 -3.2303572e-01 -3.5606793e-01  9.9085200e-01
  1.8062368e-01  5.9951299e-01  1.2739936e+00  8.5371536e-01
  1.7253170e+00  1.3064502e+00 -2.1316413e-02  7.6489526e-01
  6.7556572e-01  1.6566333e-01  4.1005334e-01 -5.6725043e-01
 -3.2371178e-01  6.7802590e-01 -4.8562923e-01 -2.0388465e-01
  9.4821364e-02 -2.5123933e-01  5.4788363e-01  8.6308410e-03]",47
1308,"[-2.0302737e+02  1.8779490e+01 -7.3915237e+01  4.0939606e+01
 -2.3010969e+01  1.0791107e+01 -2.0579487e+01  1.0075949e+01
 -1.4561075e+01  1.3857164e+01 -1.7781097e+01  5.1656089e+00
 -1.3854971e+01  5.1748714e+00 -1.1995829e+00 -2.2890108e+00
 -3.8201511e+00  3.9361805e-01 -6.4332347e+00  2.6582503e+00
  4.0493584e+00  4.7405024e+00  3.6082041e+00  7.6822829e+00
  1.8793795e+00  6.1318116e+00 -6.5112233e+00 -4.0045938e+00
 -3.1655283e+00  6.6620690e-01  4.2239833e-01 -7.4963391e-01
  6.2069917e-01 -1.6874223e+00  2.2595334e+00 -1.0727003e+00
  1.8240869e+00 -2.9486268e+00 -9.6050322e-01 -5.4057665e+00
 -5.4871740e+00 -1.8144289e+00  2.1432545e+00 -2.7784017e-01
  1.4955486e-01 -3.9996784e+00 -2.3339620e+00 -4.2222509e+00
  1.9821795e+00 -7.5956720e-01  6.7238800e-02  1.8131168e-01
  1.9704653e+00  9.0003896e-01  1.8762119e+00  8.5917071e-02
  2.5489303e-01 -1.8243513e+00 -9.3707013e-01 -1.2555256e+00
 -4.2222743e+00 -3.2181380e+00 -1.7103016e+00 -2.0223606e+00
 -2.7998927e+00 -7.8244102e-01 -1.9967582e+00  2.8226179e-01
  4.4328555e-02  1.3281672e+00  2.5155064e-01  2.4103842e+00
 -1.2705951e+00 -2.9547188e-01  1.9651803e-01  4.6699557e-01
 -7.4513590e-01 -1.6007969e-01 -1.6522583e-01 -4.3474120e-01
 -1.0161352e+00  6.1347449e-01 -1.0751337e+00  6.2895852e-01
 -1.4552084e+00  6.5239537e-01 -1.8405537e-01 -3.8078642e-01
  3.3051059e-01 -6.5023381e-01 -1.9506760e-01 -1.1335871e+00
  3.3252981e-02 -6.5870047e-01 -2.0547637e-01 -5.0457972e-01
 -5.5318910e-01  5.4785264e-01 -1.5962905e-01 -3.5728243e-01]",49
1309,"[-1.3413037e+02  1.1075852e+02 -1.5802817e+01  3.2810925e+01
 -3.6153225e+01  2.5651375e+01 -2.5414078e+01  1.4919773e+01
 -1.9073462e+01  4.9341216e+00 -1.7595905e+01  3.7212572e+00
 -1.7574263e+01 -3.9698648e-01 -1.5458398e+01 -2.4185333e+00
 -1.0472498e+01 -1.2921759e+00 -6.5128822e+00  2.0823224e+00
 -3.9553912e+00 -5.2461290e-01 -3.1120150e+00 -1.5275956e+00
 -9.7295552e-01 -1.9326190e+00 -2.6727068e+00 -4.8267474e+00
 -5.6372714e+00 -8.1092014e+00 -5.3091173e+00 -5.6725521e+00
 -2.8446121e+00 -4.9688740e+00 -3.1461499e+00 -5.9914250e+00
 -3.0321839e+00 -5.1699271e+00 -3.7015060e-01 -2.1677945e+00
  2.4296215e+00  9.2913049e-01  5.5134497e+00  2.0741730e+00
  3.7841671e+00  1.4544830e+00  4.8639269e+00  1.7321979e+00
  2.8371925e+00 -4.7759777e-01  5.9241998e-01 -2.9852021e+00
 -1.8311720e+00 -2.2197034e+00  1.4863418e-01 -5.0260234e-01
 -9.0099615e-01 -1.0102450e+00 -1.1543726e+00 -4.6067163e-01
 -5.2891946e-01  8.5920435e-01 -3.2762963e-01 -1.2684083e-01
 -2.4469614e+00 -3.7514445e-01 -1.4544988e+00  2.3916627e-01
 -2.5012057e+00 -4.6877056e-01 -1.6151747e+00  6.4036477e-01
 -1.5070602e+00 -7.8159881e-01 -2.0068591e+00 -3.8163865e-01
 -9.8875231e-01  6.7671186e-01  7.4655682e-02  1.0431415e+00
  4.8155609e-01  9.3484449e-01  1.5174951e-01 -4.3501493e-01
 -8.7066853e-01 -4.4994080e-01 -3.7561277e-01 -1.2997246e+00
 -1.0789789e+00 -3.7623331e-01  2.1208696e-01 -2.0873876e-01
  2.3728782e-01 -5.1798743e-01  5.5174452e-01  2.1326512e-01
  5.7018578e-01 -3.2010075e-01  6.4141691e-01 -3.3081910e-01]",7
1310,"[-4.3950140e+02  3.7090996e+01 -1.6377704e+00  1.4779065e+00
  1.5271794e+00  3.7203777e+00 -1.4891886e+00  4.8859259e-01
 -6.5874295e+00 -2.9205940e+00 -3.2745140e+00  3.4317940e-01
 -1.4808795e+00  1.1582892e+00  3.9030179e-01  7.0153910e-01
  3.9998126e-01  1.0597398e+00  1.5233122e+00  6.7330784e-01
 -1.0452866e-01 -1.3445245e+00  1.7722936e+00  1.0986843e+00
 -1.0162476e+00  4.1098309e-01  1.6054943e+00  2.4580263e-01
  8.3167267e-01  9.9129272e-01  8.9498758e-01  1.0835677e+00
  1.0050048e+00  1.5665376e-01  2.2224282e-01  6.7936695e-01
  1.7517860e-01  5.6879336e-01  4.2122942e-01  1.6357316e-01
 -3.0623939e-02  4.9108872e-01  4.7078156e-01  5.6195807e-01
  4.5964015e-01  3.6101732e-01  2.9379839e-01  8.6037225e-01
  8.2256919e-01  7.5488418e-01  4.9002358e-01  8.3019757e-01
  8.9562362e-01  1.2043432e+00  1.1069508e+00  1.0289999e+00
  8.2761896e-01  7.4362850e-01  4.8545948e-01  1.0355294e+00
  7.5719500e-01  3.8970163e-01  4.4977167e-01  6.1678898e-01
  8.9724325e-02  2.5763652e-01  3.0958855e-01  3.0852529e-01
  2.0448540e-01  3.5417682e-01  4.3444169e-01  5.3909796e-01
  5.8838111e-01  8.2559508e-01  6.2227249e-01  4.2909449e-01
  4.6251187e-01  5.3155071e-01  5.1989901e-01  3.8517562e-01
  4.0937313e-01  4.0280983e-01  5.1492602e-01  4.0933940e-01
  3.7853065e-01  5.2276057e-01  2.4933161e-01  2.8381985e-01
  3.5562909e-01  4.5824474e-01  5.4653519e-01  4.4765374e-01
  3.7518287e-01  2.7307218e-01  2.3961294e-01  2.4821201e-01
  2.7242330e-01  3.9657900e-01  1.7764436e-01  1.7023368e-01]",21
1311,"[-4.7007717e+01  1.3926180e+02 -1.0721192e+02  4.1351078e+01
 -2.3607639e+01  1.1987451e+01 -2.1298723e+01  2.1090269e+01
 -1.9474499e+01  2.9482877e+00 -8.4564791e+00 -2.6843681e+00
 -8.2734480e+00  7.4969959e+00  9.2774830e+00  6.5819550e-01
  8.5555754e+00 -6.3393021e-01 -3.4841925e-01  3.7671669e+00
  6.6635613e+00 -1.2976785e+00  1.1701165e+00 -4.5798273e+00
  5.4797564e+00 -1.7339219e+00 -6.1875421e-01 -6.6832175e+00
 -4.5021696e+00 -4.0823987e-01 -2.2222769e+00 -1.1355956e+00
 -4.2520356e+00 -4.1864514e+00 -1.4180868e+00 -2.6011515e+00
 -3.7739270e+00 -1.3726368e+00 -4.8668635e-01  8.9213532e-01
 -3.1660089e-01  4.6663194e+00  1.4773184e+00  2.8145347e+00
  5.7751999e+00  1.0585281e+00 -8.5957134e-01  5.3673667e-01
 -4.3620620e-02 -8.7282658e-01 -2.6150539e+00 -2.1686924e+00
 -2.2654459e+00 -2.7872057e+00 -1.5729511e+00  3.1325468e-01
  1.0217894e+00 -2.2527884e-01  2.1590178e+00  3.4571445e+00
  1.6519521e+00  1.6111245e+00  9.0380251e-01 -2.9991552e-01
  6.3589782e-01  1.9662181e+00  1.4525455e+00 -8.6554378e-01
 -7.5943547e-01 -1.3453859e-01 -1.0326382e+00  6.6535354e-01
 -5.4753412e-02 -3.2180610e+00 -6.4625978e-01 -7.1600431e-01
  4.5691237e-01  6.8241930e-01 -7.1268648e-01 -4.0915105e-01
 -3.8375178e-01  2.7746707e-01 -6.6926695e-02 -1.8293791e+00
 -6.0193235e-01  1.5770966e+00 -2.2286479e-01 -2.8530020e-01
 -4.0905100e-01  8.5275126e-01 -1.5531984e-01 -1.0373610e+00
 -1.0423187e+00 -3.0229115e-01 -1.4333948e+00 -5.5956042e-01
  1.1700995e-01 -5.6385964e-01 -3.5731840e-01 -1.3141532e+00]",49
1312,"[-3.9147409e+02  1.3373434e+02 -5.6370230e+00  4.4920227e+01
 -3.7050942e-01  2.1770025e+01  1.7320266e+00  1.3284625e+01
 -5.9644794e+00  3.8572001e+00  1.8342099e+00  1.4601893e+00
  1.2215797e+00  1.2928571e+01  1.6095205e+01 -2.3696744e+00
 -1.2215652e+00  1.7237946e+01 -2.5098920e+00 -2.0431180e+00
 -1.3105950e+01 -1.0643332e+00 -4.8162355e+00 -4.0845017e+00
 -3.6613512e+00  1.1356983e+00 -1.2546664e+00 -3.0473337e+00
 -3.6082691e-01 -3.1541247e+00 -5.2991261e+00  1.6403567e+00
  2.3012688e+00 -2.5275793e+00 -5.5168670e-01  2.4305687e+00
 -1.0968430e+00  1.8553023e+00  1.6208872e+00  6.5687078e-01
  3.8384478e+00 -2.0514040e+00  1.9361691e+00 -1.4234829e+00
  1.5385945e+00 -1.6080639e+00  1.0959423e+00 -1.3124664e+00
 -6.9069386e-01 -1.9693989e+00 -1.2242914e+00 -5.6102681e-01
 -1.4718999e+00 -1.7699969e+00 -2.5050175e+00  1.9058349e+00
 -3.4176331e+00  1.1832019e+00 -3.7530911e-01 -4.3759037e-02
 -1.3073053e+00 -7.4691516e-01  9.3215251e-01 -2.0425577e+00
  8.4475452e-01 -2.2751005e+00  1.1743104e+00 -1.0374991e+00
 -1.0536484e+00 -6.8995267e-02  9.9442089e-01 -2.6388328e+00
 -4.9060631e-01  7.5923580e-01 -1.5621760e+00 -4.6705955e-01
 -6.1273730e-01 -4.6670434e-01 -9.7126830e-01 -4.3207772e-02
 -9.3867123e-01  2.6639870e-01 -6.1028326e-01 -5.9704715e-01
  2.6274422e-01 -5.9183395e-01 -8.2203776e-01  4.4972777e-01
 -8.2074302e-01 -2.0299324e-01 -6.8991101e-01 -4.1876319e-01
 -2.7317214e-01 -3.5375226e-01 -1.5256217e-01 -1.3283587e+00
  5.4833823e-01 -3.7535644e-01 -1.4589496e-01 -1.3224126e-01]",28
1313,"[-4.2322311e+02  7.0514122e+01  1.3827528e+01  5.9442204e+01
  6.1296721e+00  4.3444172e+01  3.8998656e+00  2.9634932e+01
  6.6718869e+00  2.1162003e+01  8.5708838e+00  1.4701744e+01
  6.1346626e+00  8.2001438e+00  3.8900352e+00  4.6432109e+00
  8.2446156e+00  7.6831999e+00  9.6312370e+00 -9.0370685e-02
  4.5557613e+00 -1.6240935e+00  3.7871306e+00 -2.4745419e+00
  3.0983031e+00 -7.1442062e-01  1.9754478e+00 -1.0975231e-01
 -1.0349356e+00 -2.0788276e+00 -1.8414119e+00  1.9371150e+00
 -1.3528241e+00  1.7468194e+00 -3.6482813e+00  2.4153574e+00
 -2.6209505e+00  1.3560572e+00 -2.0473938e+00  1.7285706e+00
 -6.5134346e-01 -1.0366681e+00 -2.5505688e+00 -1.4411902e+00
  1.3720372e+00 -1.8113562e+00  1.6195809e+00 -1.9389066e+00
  1.4291615e+00 -5.3015542e-01  2.2509301e+00 -7.9592720e-02
  5.0201619e-01 -3.9629093e-01  3.3442023e-01  5.9218790e-02
 -6.3845313e-01 -1.0515425e+00 -1.8025352e+00 -1.0673748e+00
 -1.7607193e+00 -5.7925314e-02 -2.5614650e+00 -6.9067979e-01
 -9.9378037e-01  6.9425070e-01 -9.9930108e-01  3.6051363e-01
 -1.4379790e+00  4.6623927e-01  4.5487154e-01 -2.5446138e-01
  8.2103854e-01 -1.9877012e-01  8.7127948e-01 -1.5554782e+00
  6.6019815e-01  9.8779984e-02  9.7029746e-01 -1.3780003e+00
  2.8057343e-01 -3.4783623e-01  5.7105106e-01 -2.2650710e-01
  5.0249428e-01  1.7761423e-01 -2.6532918e-01  1.0070621e+00
  2.1815452e-01  6.1747718e-01 -6.9280094e-01  9.7792399e-01
 -8.9838326e-01 -3.4854469e-01 -9.0616173e-01  5.3026044e-01
 -9.7488445e-01 -4.9900633e-01 -4.5250115e-01 -9.3115890e-01]",12
1314,"[-5.56363525e+02  1.59791824e+02  4.24356194e+01  1.51923943e+01
  1.66291885e+01  1.71581459e+01  1.62421894e+01  6.48438692e+00
  5.47502279e+00  7.85620213e+00  2.28936529e+00  5.89933920e+00
  4.56343555e+00  3.97814083e+00  6.69233918e-01  2.99094462e+00
 -1.55110919e+00 -9.89559710e-01 -8.91397059e-01 -6.54573798e-01
 -7.24811018e-01 -1.71097577e+00 -2.65182674e-01 -2.64092278e+00
  4.98882830e-01 -2.34397721e+00 -4.83824670e-01 -2.18545651e+00
  2.06168070e-01 -1.92175901e+00 -1.02474010e+00 -1.65501773e+00
 -2.32271075e+00 -1.79916334e+00 -2.66236138e+00 -5.91763854e-01
 -2.85750914e+00 -3.32177997e-01 -2.40379596e+00  6.13891482e-01
 -4.93824780e-01  1.72691393e+00  1.63994893e-01  7.97211975e-02
 -1.22421229e+00 -1.88962603e+00 -6.02776647e-01 -1.98145592e+00
  4.78065200e-02 -2.00784302e+00  5.08899152e-01 -1.50639260e+00
  6.67471290e-01 -1.19216418e+00 -8.73923302e-02 -1.43948853e+00
 -1.41140485e+00 -1.13072121e+00 -1.99880064e+00 -1.43728817e+00
 -2.61613512e+00  6.37172069e-03 -1.91533947e+00  3.49805415e-01
 -1.42243576e+00  5.80853283e-01 -6.79304063e-01  1.27002314e-01
 -5.28550088e-01 -5.37194349e-02  3.73988777e-01 -1.40956974e+00
 -2.24230260e-01 -1.39307034e+00  5.10330439e-01 -1.50731301e+00
  2.21644759e-01 -1.36669028e+00  1.67968839e-01 -4.85595465e-01
  5.48455417e-01  5.69446623e-01  3.16191047e-01  1.11624086e+00
 -2.97578484e-01  7.20638633e-01 -1.02579832e+00  5.39983988e-01
 -7.55750358e-01  8.93810451e-01 -5.38130939e-01  7.45537281e-01
  2.87714213e-01 -1.12913355e-01  7.27865174e-02 -4.39666629e-01
  3.08542907e-01 -7.63105571e-01  8.56724024e-01 -5.98339260e-01]",25
1315,"[-2.92259735e+02  1.67082199e+02  7.98622360e+01  3.04799500e+01
  2.02394123e+01  1.98815823e+01  1.71261768e+01  1.33338900e+01
  1.21545963e+01  1.20771656e+01  1.03435068e+01  7.98975611e+00
  6.91093922e+00  7.05103207e+00  7.05968094e+00  6.28491783e+00
  5.10186672e+00  4.31218052e+00  4.26524162e+00  3.85239005e+00
  2.23365736e+00  8.80299985e-01  1.40221322e+00  2.56810737e+00
  2.08247876e+00  2.61834651e-01 -5.17500758e-01  3.80990118e-01
  9.81801629e-01  1.64377004e-01 -7.80655503e-01 -6.63892329e-01
  1.44047633e-01  6.04914129e-01  1.74476027e-01 -4.84364986e-01
 -4.44615126e-01  4.17797342e-02  3.15084368e-01  2.10854113e-01
 -2.41216227e-01 -5.38670778e-01 -3.47292930e-01 -2.78011203e-01
 -5.86943865e-01 -8.29105616e-01 -8.29361260e-01 -6.90389812e-01
 -6.00367725e-01 -7.02976704e-01 -8.57952058e-01 -8.77168179e-01
 -8.21270943e-01 -7.42420733e-01 -4.81496423e-01 -1.49905726e-01
 -2.56256998e-01 -7.91190863e-01 -1.09076166e+00 -9.52452242e-01
 -6.59473181e-01 -3.76438856e-01 -2.69870758e-01 -3.74108344e-01
 -6.69354022e-01 -1.06295490e+00 -1.04685843e+00 -5.74119151e-01
 -3.10308069e-01 -4.78546768e-01 -6.97145760e-01 -6.15162075e-01
 -2.92176127e-01 -1.25048622e-01 -2.58513957e-01 -3.72897804e-01
 -2.87607402e-01 -1.56077191e-01 -4.35515344e-02 -7.91556761e-03
 -9.19633508e-02 -1.33251533e-01 -7.85825625e-02  2.82411817e-02
  8.32283124e-02 -1.02892496e-01 -3.16928178e-01 -2.09990576e-01
  4.82792482e-02  1.28939763e-01 -1.26544926e-02 -2.87067443e-01
 -5.40526927e-01 -5.43868601e-01 -3.27449709e-01 -2.17351556e-01
 -2.64644563e-01 -2.10721269e-01 -7.89459422e-02 -1.02685533e-01]",19
1316,"[-5.74268555e+02  2.57955360e+01  4.25147724e+00 -3.83332276e+00
 -4.82277185e-01  2.49504685e+00  4.22189295e-01 -8.76618445e-01
 -9.63795304e-01  3.29555184e-01  9.35651585e-02  5.73043764e-01
  1.72917798e-01  3.47950071e-01  1.58844173e-01  3.88341874e-01
  2.50068724e-01  7.11269975e-02  2.08708689e-01 -2.18782499e-01
  2.45826431e-02 -2.60833770e-01 -1.24439329e-01 -1.49543539e-01
 -1.86975732e-01  2.76176650e-02 -1.51030064e-01 -9.45868865e-02
 -5.37220538e-02 -4.13606167e-02  6.77385107e-02 -1.28867641e-01
  5.11094220e-02 -3.29737693e-01  6.93631098e-02 -2.90312678e-01
 -1.56153133e-03 -2.18061686e-01 -2.02423677e-01  1.09481677e-01
 -1.75602093e-01  1.84420049e-01 -6.00336432e-01  2.56389230e-01
 -4.28836346e-01  9.24511328e-02 -1.77704528e-01 -3.08834910e-01
  2.39222750e-01 -2.46459365e-01  2.39609957e-01 -1.80924803e-01
  4.76641282e-02 -2.20439702e-01  5.19078858e-02 -3.54988426e-01
 -6.97143376e-02 -1.96409643e-01 -1.72089249e-01  1.06971130e-01
 -4.34764065e-02  2.28349254e-01 -1.24781571e-01  5.82997873e-02
 -2.09135294e-01  2.72706971e-02 -5.77817857e-02 -6.12134896e-02
  5.98913506e-02 -1.06782593e-01  1.96012575e-02  1.02254478e-02
 -6.41923398e-02  4.33347225e-02 -1.14715829e-01 -2.62150634e-02
 -6.64469227e-02 -8.25743098e-03 -7.82518163e-02  1.52037526e-02
 -5.66559210e-02 -1.89574987e-01  1.03564166e-01 -2.44710356e-01
  2.01632902e-01 -2.70182073e-01  3.69942822e-02 -1.41997948e-01
 -9.94247496e-02  9.99329239e-02 -1.07142381e-01  1.71227664e-01
 -2.19428137e-01  7.11253732e-02 -1.16891712e-01 -3.74766975e-03
 -1.56662941e-01  1.55866772e-01 -8.96788761e-02 -8.06623101e-02]",29
1317,"[-5.62693359e+02  1.67036896e+01 -1.06339722e+01  2.12155437e+00
 -3.03607655e+00 -3.40170813e+00  4.15266484e-01 -3.05092430e+00
 -9.22670424e-01 -1.35729516e+00 -1.58170891e+00  2.30278516e+00
  1.40404773e+00  1.68767405e+00  4.46743107e+00  1.32272136e+00
 -1.61330390e+00 -8.36939037e-01 -2.13696790e+00 -1.51174796e+00
  6.01091146e-01  5.03703654e-02 -3.11441451e-01 -1.82902598e+00
 -1.15589380e+00  1.48872387e+00  1.37545729e+00  1.02778125e+00
  1.88959122e-01 -5.65521359e-01 -5.09426832e-01 -8.97487938e-01
 -1.07859516e+00 -1.10003173e+00 -1.71341792e-01  1.14207089e+00
  1.00787111e-01 -1.03126156e+00 -3.81365925e-01  4.78176922e-01
  1.06439769e+00  7.14262486e-01  7.67599583e-01  8.54043126e-01
 -5.34373581e-01 -1.37855732e+00 -2.01834753e-01  7.06876934e-01
 -7.74820149e-01 -1.22319674e+00 -7.73145482e-02 -4.28077400e-01
 -7.74674416e-01  9.88015980e-02  6.08578146e-01 -8.90900567e-02
  2.43421748e-01  1.19879889e+00 -4.92571294e-01 -1.51523530e+00
  3.04435670e-01  9.06144738e-01 -1.76592246e-01 -1.92186400e-01
  1.48837253e-01 -3.59926075e-01  2.99792029e-02  7.01327562e-01
 -3.34609687e-01 -1.82020813e-01  8.63176942e-01 -3.88686389e-01
 -6.73321486e-01  2.76865125e-01 -7.85244908e-03 -3.04840326e-01
  9.16515514e-02 -2.14272272e-02 -3.96528721e-01 -1.44129291e-01
 -7.96022296e-01 -3.64457637e-01  7.49890506e-01 -4.29768205e-01
 -6.20889902e-01  2.94456154e-01 -1.09115660e-01 -2.51203272e-02
  4.15954106e-02 -2.97114760e-01  1.73806354e-01 -1.50719181e-01
 -3.58611234e-02  2.97309667e-01 -3.40536565e-01 -1.00803055e-01
  8.30532536e-02 -2.95835938e-02  2.76332069e-02 -3.21788830e-03]",5
1318,"[-3.2502231e+02  8.2547012e+01 -1.3300112e+01  1.5517021e+01
 -9.8945408e+00  1.7120602e+01 -2.4754459e+01  9.8030891e+00
 -8.7990103e+00  7.0693264e+00 -1.5937647e+01 -2.9080594e+00
 -1.4635601e+01 -1.1692242e+01 -6.9121614e+00 -1.8749543e+00
 -7.0427637e+00 -2.2437818e+00 -4.7049613e+00 -3.6630743e+00
 -1.3927001e+01 -1.1412103e+01 -8.2490635e+00 -1.0770272e+01
 -6.9202828e+00 -4.4750619e+00 -2.9136677e+00 -5.6146917e+00
 -9.7790909e+00 -1.1570904e+01 -1.0585312e+01 -7.6265707e+00
 -5.9689431e+00 -8.5427523e+00 -5.8517866e+00 -1.0556426e+01
 -8.0406666e+00 -9.8247328e+00 -6.1419334e+00 -3.5260537e-01
  9.4968882e+00  1.8138748e+01  2.7252275e+01  2.7095314e+01
  2.5374022e+01  1.4654313e+01  5.3138719e+00 -1.7559568e+00
 -2.8031311e+00 -7.9907127e-02  5.4251146e+00  4.6778483e+00
  2.7008431e+00 -1.3142992e+00 -3.9281604e+00 -1.6409975e+00
  1.8416088e+00  4.6856599e+00  2.2278183e+00 -8.8196450e-01
 -3.9228277e+00 -2.3775504e+00 -3.0968967e-01  2.5580750e+00
  8.6905563e-01 -1.5816582e+00 -4.8900261e+00 -1.6416837e+00
  3.5966900e-01  1.9815582e+00 -6.4310032e-01 -2.1262076e+00
 -2.2473817e+00  4.8896417e-01  1.7161226e+00  1.1581028e+00
 -1.3465992e+00 -1.9755980e+00 -6.2084699e-01  1.1435192e+00
  8.0274236e-01 -8.9111590e-01 -1.7218394e+00 -6.9170469e-01
  1.2016082e+00  4.3563831e-01 -1.2576419e+00 -2.4686985e+00
 -5.6877691e-01  6.0176069e-01  4.0468538e-01 -1.2089685e+00
 -3.5668775e-01  4.1086623e-01  3.6907768e-01 -6.4584464e-01
  1.7055415e-02  2.7646175e-01  1.3493476e+00  1.7632058e-01]",7
1319,"[-1.2704910e+02  1.9222095e+02 -6.1903252e+01  3.5244434e+01
 -1.2561142e+01  3.2124598e+00  8.7787132e+00  5.6643634e+00
  1.0094476e+01  3.2648222e+00  6.5667367e+00  4.9633827e+00
  2.0404513e+00  1.1658248e+00  4.9237256e+00  1.1633627e+00
  2.6421616e+00  6.6454759e+00  3.3040843e+00  4.0911490e-01
  2.4651914e+00  1.2589046e-01 -2.6736945e-02  1.2237076e+00
  1.4318495e+00 -1.4027652e+00 -2.3313761e+00 -6.9245678e-01
 -1.6698623e+00  1.3911154e+00  2.3739419e+00  6.2629569e-01
 -1.2458252e-01  3.0696499e+00  3.5671370e+00  2.0631740e+00
 -9.6927154e-01 -3.6717572e+00 -6.2465763e-01  1.7979674e+00
  1.1482477e+00 -4.5497695e-01  5.4044402e-01  1.0546651e-01
 -1.9964193e+00 -2.4184303e+00  2.1089719e-01  4.1593575e+00
  2.9629836e+00  2.0743127e-01  1.0919135e+00  2.1666167e+00
  8.6743903e-01 -6.8013442e-01 -4.5140055e-01 -1.0246543e+00
 -1.0752169e+00 -1.2900890e+00 -3.5353933e-02  1.8557516e-01
 -2.1327200e+00 -8.5256803e-01  2.8715175e-01  5.5979830e-01
 -5.2021611e-02  4.5223206e-01  2.1910807e-01 -4.2280072e-01
  1.6112499e-01 -6.4631045e-02 -2.6783204e-01 -1.0407182e+00
 -3.2950038e-01 -8.6020702e-01 -1.5330241e+00 -1.5513504e+00
 -9.4216102e-01 -8.1486392e-01 -1.7115585e+00 -1.9040737e+00
 -6.7624468e-01  1.4831889e+00  1.3421332e+00  8.6654700e-02
 -8.5914254e-01  2.3336431e-01  3.5933951e-01 -4.0463975e-01
 -1.8176158e-01 -4.1973838e-03  1.5729249e-01 -1.0650224e-01
 -6.7746228e-01  8.1735052e-02  2.2881772e-01 -9.3280470e-01
 -7.3067224e-01  1.6745616e-01  6.6677094e-01 -1.7710102e-01]",43
1320,"[-3.23817535e+02  9.12068100e+01 -2.37261887e+01  3.52148724e+00
 -1.34566984e+01 -2.06540656e+00 -4.90735531e+00 -1.09728937e+01
 -6.59484196e+00 -6.80620670e+00 -8.19285095e-01  6.36100292e+00
  1.13317132e+00  1.44946504e+00  8.35029221e+00  5.64259243e+00
  5.46923256e+00 -2.63294816e+00 -5.80467319e+00 -2.55537033e-01
  2.08110404e+00  1.39593959e+00 -9.30126190e-01  1.72842348e+00
  2.69300401e-01 -4.94990706e-01  2.63081241e+00  2.94631183e-01
 -1.63164937e+00 -1.81142843e+00  5.50259113e-01  8.53298545e-01
 -5.11642814e-01  4.20271337e-01 -7.78572142e-01 -4.82276112e-01
  2.16444325e+00  2.58835196e+00  6.43191755e-01  8.69521916e-01
  3.77980977e-01  2.22546443e-01  1.09350085e+00  4.87062305e-01
  2.89597362e-01  1.17981441e-01  6.19254053e-01 -2.13043392e-02
 -6.65503621e-01 -4.99600381e-01 -6.41869128e-01  1.64221361e-01
  3.07234198e-01 -4.15093958e-01 -4.74731565e-01 -5.45547068e-01
  3.21257599e-02  8.00166279e-02 -1.79712400e-01  1.91251859e-01
  9.01310220e-02 -2.02956516e-02 -4.61588562e-01 -8.45456302e-01
 -5.46087980e-01  5.14296949e-01  6.25202298e-01 -1.10339276e-01
 -6.69363812e-02 -1.03753254e-01 -2.17172146e-01  1.84035525e-01
 -1.96104031e-02 -6.64463639e-02  7.58477151e-02  4.24518973e-01
  4.29913759e-01 -3.60006750e-01 -1.01744227e-01 -4.86583978e-01
 -5.14244258e-01  7.82435387e-02  4.04111668e-02  4.04111184e-02
  1.61183104e-02 -2.40313843e-01 -2.62780517e-01 -6.43924773e-02
 -7.07052695e-03 -8.39572996e-02 -3.45532686e-01 -6.69790208e-02
  3.67533974e-02  9.61608738e-02 -1.85718283e-01 -5.11347413e-01
 -2.17602029e-01  5.17435111e-02 -1.01854010e-02 -1.80474520e-01]",26
